stockcode,description,year,week,abc_class,total_quantity,total_revenue,transaction_count
21218,RED SPOTTY BISCUIT TIN,2011,35,A,31,122.41,4
21218,RED SPOTTY BISCUIT TIN,2011,36,A,58,264.52,8
21218,RED SPOTTY BISCUIT TIN,2011,37,A,11,73.03,6
21218,RED SPOTTY BISCUIT TIN,2011,38,A,10,42.04,3
21218,RED SPOTTY BISCUIT TIN,2011,39,A,15,92.57,4
21218,RED SPOTTY BISCUIT TIN,2011,40,A,11,54.87,5
21218,RED SPOTTY BISCUIT TIN,2011,41,A,21,96.91,7
21218,RED SPOTTY BISCUIT TIN,2011,42,A,11,82.11,4
21218,RED SPOTTY BISCUIT TIN,2011,43,A,25,119.53,4
21218,RED SPOTTY BISCUIT TIN,2011,44,A,24,117.24,6
21218,RED SPOTTY BISCUIT TIN,2011,45,A,64,287.02,10
21218,RED SPOTTY BISCUIT TIN,2011,46,A,81,331.23,12
21218,RED SPOTTY BISCUIT TIN,2011,47,A,88,365.02,13
21218,RED SPOTTY BISCUIT TIN,2011,48,A,37,206.85,15
21218,RED SPOTTY BISCUIT TIN,2011,49,A,33,232.70999999999998,11
21219,SET/4 BADGES BALLOON GIRL,2010,48,C,2,5.02,1
21219,SET/4 BADGES BALLOON GIRL,2010,49,C,23,32.53,5
21219,SET/4 BADGES BALLOON GIRL,2010,50,C,13,20.03,4
21219,SET/4 BADGES BALLOON GIRL,2010,51,C,12,10.2,1
21219,SET/4 BADGES BALLOON GIRL,2011,1,C,31,31.95,7
21219,SET/4 BADGES BALLOON GIRL,2011,2,C,45,41.91,9
21219,SET/4 BADGES BALLOON GIRL,2011,3,C,27,22.41,9
21219,SET/4 BADGES BALLOON GIRL,2011,5,C,12,15.0,2
21219,SET/4 BADGES BALLOON GIRL,2011,6,C,10,12.5,1
21219,SET/4 BADGES BALLOON GIRL,2011,7,C,2,2.5,1
21219,SET/4 BADGES BALLOON GIRL,2011,8,C,2,4.92,1
21219,SET/4 BADGES BALLOON GIRL,2011,9,C,10,12.5,1
21219,SET/4 BADGES BALLOON GIRL,2011,11,C,20,25.0,2
21219,SET/4 BADGES BALLOON GIRL,2011,12,C,20,25.0,2
21219,SET/4 BADGES BALLOON GIRL,2011,16,C,1,2.46,1
21219,SET/4 BADGES BALLOON GIRL,2011,17,C,3,3.75,1
21219,SET/4 BADGES BALLOON GIRL,2011,18,C,10,12.5,1
21219,SET/4 BADGES BALLOON GIRL,2011,19,C,2,2.5,1
21219,SET/4 BADGES BALLOON GIRL,2011,20,C,1,2.46,1
21219,SET/4 BADGES BALLOON GIRL,2011,22,C,4,5.0,1
21219,SET/4 BADGES BALLOON GIRL,2011,23,C,10,12.5,1
21219,SET/4 BADGES BALLOON GIRL,2011,25,C,14,19.92,4
21219,SET/4 BADGES BALLOON GIRL,2011,28,C,30,37.5,2
21219,SET/4 BADGES BALLOON GIRL,2011,31,C,1,2.46,1
21219,SET/4 BADGES BALLOON GIRL,2011,32,C,2,2.5,1
21219,SET/4 BADGES BALLOON GIRL,2011,33,C,10,12.5,1
21219,SET/4 BADGES BALLOON GIRL,2011,35,C,3,3.75,1
21219,SET/4 BADGES BALLOON GIRL,2011,38,C,30,37.5,2
21219,SET/4 BADGES BALLOON GIRL,2011,39,C,10,12.5,1
21219,SET/4 BADGES BALLOON GIRL,2011,40,C,1,2.46,1
21219,SET/4 BADGES BALLOON GIRL,2011,41,C,11,14.96,2
21219,SET/4 BADGES BALLOON GIRL,2011,43,C,10,12.5,1
21219,SET/4 BADGES BALLOON GIRL,2011,44,C,4,6.21,2
21219,SET/4 BADGES BALLOON GIRL,2011,45,C,21,27.46,3
21219,SET/4 BADGES BALLOON GIRL,2011,46,C,22,34.76,5
21219,SET/4 BADGES BALLOON GIRL,2011,47,C,1,1.25,1
21219,SET/4 BADGES BALLOON GIRL,2011,48,C,13,19.880000000000003,3
21219,SET/4 BADGES BALLOON GIRL,2011,49,C,5,11.09,5
21220,SET/4 BADGES DOGS,2010,48,C,2,5.02,2
21220,SET/4 BADGES DOGS,2010,49,C,5,12.55,2
21220,SET/4 BADGES DOGS,2010,50,C,2,5.02,2
21220,SET/4 BADGES DOGS,2010,51,C,6,5.1,1
21220,SET/4 BADGES DOGS,2011,1,C,31,31.95,7
21220,SET/4 BADGES DOGS,2011,2,C,23,19.37,8
21220,SET/4 BADGES DOGS,2011,3,C,30,24.900000000000002,9
21220,SET/4 BADGES DOGS,2011,5,C,10,12.5,1
21220,SET/4 BADGES DOGS,2011,6,C,11,14.96,2
21220,SET/4 BADGES DOGS,2011,7,C,3,3.75,1
21220,SET/4 BADGES DOGS,2011,11,C,10,12.5,1
21220,SET/4 BADGES DOGS,2011,16,C,11,13.75,2
21220,SET/4 BADGES DOGS,2011,19,C,3,3.75,1
21220,SET/4 BADGES DOGS,2011,20,C,15,18.75,2
21220,SET/4 BADGES DOGS,2011,24,C,20,25.0,1
21220,SET/4 BADGES DOGS,2011,25,C,2,2.5,1
21220,SET/4 BADGES DOGS,2011,26,C,2,4.92,2
21220,SET/4 BADGES DOGS,2011,27,C,10,12.5,1
21220,SET/4 BADGES DOGS,2011,28,C,20,25.0,2
21220,SET/4 BADGES DOGS,2011,29,C,1,1.25,1
21220,SET/4 BADGES DOGS,2011,31,C,12,16.21,3
21220,SET/4 BADGES DOGS,2011,32,C,1,1.25,1
21220,SET/4 BADGES DOGS,2011,34,C,18,22.5,4
21220,SET/4 BADGES DOGS,2011,35,C,1,2.46,1
21220,SET/4 BADGES DOGS,2011,37,C,12,15.0,2
21220,SET/4 BADGES DOGS,2011,38,C,1,2.46,1
21220,SET/4 BADGES DOGS,2011,39,C,10,12.5,1
21220,SET/4 BADGES DOGS,2011,40,C,1,2.46,1
21220,SET/4 BADGES DOGS,2011,42,C,12,16.21,3
21220,SET/4 BADGES DOGS,2011,44,C,13,19.88,3
21220,SET/4 BADGES DOGS,2011,45,C,5,11.09,4
21220,SET/4 BADGES DOGS,2011,46,C,17,27.3,5
21220,SET/4 BADGES DOGS,2011,47,C,3,7.38,2
21220,SET/4 BADGES DOGS,2011,48,C,13,19.88,2
21220,SET/4 BADGES DOGS,2011,49,C,12,25.89,7
21221,SET/4 BADGES CUTE CREATURES,2010,48,C,7,11.27,2
21221,SET/4 BADGES CUTE CREATURES,2010,49,C,5,7.51,2
21221,SET/4 BADGES CUTE CREATURES,2010,50,C,30,37.5,3
21221,SET/4 BADGES CUTE CREATURES,2010,51,C,3,2.55,1
21221,SET/4 BADGES CUTE CREATURES,2011,1,C,17,18.45,5
21221,SET/4 BADGES CUTE CREATURES,2011,2,C,15,12.57,6
21221,SET/4 BADGES CUTE CREATURES,2011,3,C,12,9.96,7
21221,SET/4 BADGES CUTE CREATURES,2011,5,C,32,40.0,3
21221,SET/4 BADGES CUTE CREATURES,2011,7,C,5,6.25,1
21221,SET/4 BADGES CUTE CREATURES,2011,9,C,10,12.5,1
21221,SET/4 BADGES CUTE CREATURES,2011,12,C,10,12.5,1
21221,SET/4 BADGES CUTE CREATURES,2011,14,C,6,7.5,1
21221,SET/4 BADGES CUTE CREATURES,2011,16,C,10,12.5,1
21221,SET/4 BADGES CUTE CREATURES,2011,17,C,1,2.46,1
21221,SET/4 BADGES CUTE CREATURES,2011,21,C,5,12.3,1
21221,SET/4 BADGES CUTE CREATURES,2011,23,C,10,12.5,1
21221,SET/4 BADGES CUTE CREATURES,2011,26,C,12,15.0,2
21221,SET/4 BADGES CUTE CREATURES,2011,28,C,10,12.5,1
21221,SET/4 BADGES CUTE CREATURES,2011,31,C,1,1.25,1
21221,SET/4 BADGES CUTE CREATURES,2011,32,C,1,1.25,1
21221,SET/4 BADGES CUTE CREATURES,2011,33,C,10,12.5,1
21221,SET/4 BADGES CUTE CREATURES,2011,34,C,13,16.25,2
21221,SET/4 BADGES CUTE CREATURES,2011,35,C,1,2.46,1
21221,SET/4 BADGES CUTE CREATURES,2011,38,C,20,25.0,1
21221,SET/4 BADGES CUTE CREATURES,2011,43,C,1,2.46,1
21221,SET/4 BADGES CUTE CREATURES,2011,44,C,2,4.92,2
21221,SET/4 BADGES CUTE CREATURES,2011,48,C,10,24.6,2
21221,SET/4 BADGES CUTE CREATURES,2011,49,C,2,3.71,2
21222,SET/4 BADGES BEETLES,2010,49,C,2,5.02,2
21222,SET/4 BADGES BEETLES,2010,51,C,5,4.25,1
21222,SET/4 BADGES BEETLES,2011,1,C,7,7.55,3
21222,SET/4 BADGES BEETLES,2011,2,C,26,21.700000000000003,7
21222,SET/4 BADGES BEETLES,2011,3,C,13,10.79,8
21222,SET/4 BADGES BEETLES,2011,4,C,2,4.92,1
21222,SET/4 BADGES BEETLES,2011,5,C,2,2.5,1
21222,SET/4 BADGES BEETLES,2011,6,C,10,12.5,1
21222,SET/4 BADGES BEETLES,2011,7,C,2,2.5,1
21222,SET/4 BADGES BEETLES,2011,9,C,15,18.75,1
21222,SET/4 BADGES BEETLES,2011,11,C,10,12.5,1
21222,SET/4 BADGES BEETLES,2011,16,C,10,12.5,1
21222,SET/4 BADGES BEETLES,2011,17,C,14,18.71,3
21222,SET/4 BADGES BEETLES,2011,19,C,2,2.5,1
21222,SET/4 BADGES BEETLES,2011,20,C,25,31.25,2
21222,SET/4 BADGES BEETLES,2011,26,C,2,3.71,2
21222,SET/4 BADGES BEETLES,2011,27,C,11,14.96,2
21222,SET/4 BADGES BEETLES,2011,28,C,16,20.0,2
21222,SET/4 BADGES BEETLES,2011,32,C,2,2.5,1
21222,SET/4 BADGES BEETLES,2011,34,C,14,17.5,2
21222,SET/4 BADGES BEETLES,2011,35,C,2,2.5,1
21222,SET/4 BADGES BEETLES,2011,38,C,10,12.5,1
21222,SET/4 BADGES BEETLES,2011,39,C,10,12.5,1
21222,SET/4 BADGES BEETLES,2011,40,C,1,2.46,1
21222,SET/4 BADGES BEETLES,2011,41,C,1,2.46,1
21222,SET/4 BADGES BEETLES,2011,42,C,15,21.17,4
21222,SET/4 BADGES BEETLES,2011,44,C,18,26.130000000000003,5
21222,SET/4 BADGES BEETLES,2011,45,C,2,4.92,2
21222,SET/4 BADGES BEETLES,2011,46,C,5,12.3,4
21222,SET/4 BADGES BEETLES,2011,47,C,5,6.25,2
21222,SET/4 BADGES BEETLES,2011,48,C,3,7.38,2
21222,SET/4 BADGES BEETLES,2011,49,C,7,16.009999999999998,6
21224,SET/4 SKULL BADGES,2010,48,B,12,17.52,2
21224,SET/4 SKULL BADGES,2010,49,B,24,35.04,7
21224,SET/4 SKULL BADGES,2010,50,B,11,15.01,2
21224,SET/4 SKULL BADGES,2010,51,B,10,12.5,1
21224,SET/4 SKULL BADGES,2011,1,B,27,32.55,5
21224,SET/4 SKULL BADGES,2011,2,B,12,14.2,2
21224,SET/4 SKULL BADGES,2011,3,B,13,12.469999999999999,4
21224,SET/4 SKULL BADGES,2011,4,B,25,29.15,2
21224,SET/4 SKULL BADGES,2011,5,B,41,50.83,4
21224,SET/4 SKULL BADGES,2011,6,B,30,37.5,3
21224,SET/4 SKULL BADGES,2011,7,B,21,25.83,2
21224,SET/4 SKULL BADGES,2011,10,B,10,12.5,1
21224,SET/4 SKULL BADGES,2011,11,B,9,11.25,2
21224,SET/4 SKULL BADGES,2011,12,B,28,33.32,5
21224,SET/4 SKULL BADGES,2011,13,B,21,25.83,2
21224,SET/4 SKULL BADGES,2011,14,B,1,0.83,1
21224,SET/4 SKULL BADGES,2011,16,B,25,26.209999999999997,7
21224,SET/4 SKULL BADGES,2011,17,B,31,38.33,3
21224,SET/4 SKULL BADGES,2011,18,B,25,29.150000000000002,3
21224,SET/4 SKULL BADGES,2011,19,B,7,7.49,4
21224,SET/4 SKULL BADGES,2011,20,B,25,31.25,2
21224,SET/4 SKULL BADGES,2011,21,B,1,0.83,1
21224,SET/4 SKULL BADGES,2011,22,B,22,26.66,2
21224,SET/4 SKULL BADGES,2011,24,B,31,38.33,3
21224,SET/4 SKULL BADGES,2011,25,B,13,14.99,2
21224,SET/4 SKULL BADGES,2011,26,B,24,29.16,4
21224,SET/4 SKULL BADGES,2011,27,B,14,15.82,4
21224,SET/4 SKULL BADGES,2011,28,B,30,37.5,2
21224,SET/4 SKULL BADGES,2011,29,B,5,4.57,3
21224,SET/4 SKULL BADGES,2011,30,B,22,27.08,4
21224,SET/4 SKULL BADGES,2011,31,B,5,4.1499999999999995,2
21224,SET/4 SKULL BADGES,2011,32,B,3,3.33,2
21224,SET/4 SKULL BADGES,2011,33,B,10,12.5,1
21224,SET/4 SKULL BADGES,2011,34,B,11,13.75,2
21224,SET/4 SKULL BADGES,2011,35,B,6,6.66,3
21224,SET/4 SKULL BADGES,2011,36,B,1,0.83,1
21224,SET/4 SKULL BADGES,2011,37,B,18,19.98,4
21224,SET/4 SKULL BADGES,2011,38,B,44,53.32,6
21224,SET/4 SKULL BADGES,2011,39,B,14,15.82,3
21224,SET/4 SKULL BADGES,2011,40,B,11,13.33,2
21224,SET/4 SKULL BADGES,2011,41,B,36,44.58,5
21224,SET/4 SKULL BADGES,2011,42,B,43,44.910000000000004,6
21224,SET/4 SKULL BADGES,2011,43,B,16,19.16,4
21224,SET/4 SKULL BADGES,2011,44,B,19,21.23,4
21224,SET/4 SKULL BADGES,2011,45,B,41,46.63,8
21224,SET/4 SKULL BADGES,2011,46,B,24,24.119999999999997,7
21224,SET/4 SKULL BADGES,2011,47,B,6,4.98,3
21224,SET/4 SKULL BADGES,2011,48,B,20,22.06,6
21224,SET/4 SKULL BADGES,2011,49,B,16,14.96,7
21226,POCKET MIRROR WOODLAND,2010,49,C,2,2.5,1
21226,POCKET MIRROR WOODLAND,2011,26,C,45,37.35,2
21226,POCKET MIRROR WOODLAND,2011,27,C,24,19.919999999999998,7
21226,POCKET MIRROR WOODLAND,2011,28,C,15,12.45,6
21226,POCKET MIRROR WOODLAND,2011,29,C,1,0.83,1
21226,POCKET MIRROR WOODLAND,2011,42,C,1,1.25,1
21226,POCKET MIRROR WOODLAND,2011,46,C,1,1.25,1
21226,POCKET MIRROR WOODLAND,2011,47,C,5,6.25,1
21228,"POCKET MIRROR ""GLAMOROUS""",2011,6,C,1,1.25,1
21228,"POCKET MIRROR ""GLAMOROUS""",2011,10,C,4,5.0,1
21231,SWEETHEART CERAMIC TRINKET BOX,2010,48,A,94,138.92,10
21231,SWEETHEART CERAMIC TRINKET BOX,2010,49,A,328,435.56,25
21231,SWEETHEART CERAMIC TRINKET BOX,2010,50,A,241,319.07,21
21231,SWEETHEART CERAMIC TRINKET BOX,2010,51,A,32,45.04,5
21231,SWEETHEART CERAMIC TRINKET BOX,2011,1,A,127,147.58999999999997,8
21231,SWEETHEART CERAMIC TRINKET BOX,2011,2,A,49,67.55,7
21231,SWEETHEART CERAMIC TRINKET BOX,2011,3,A,401,440.10999999999996,14
21231,SWEETHEART CERAMIC TRINKET BOX,2011,4,A,58,74.92,8
21231,SWEETHEART CERAMIC TRINKET BOX,2011,5,A,132,152.53,10
21231,SWEETHEART CERAMIC TRINKET BOX,2011,6,A,44,67.1,9
21231,SWEETHEART CERAMIC TRINKET BOX,2011,7,A,110,144.76,11
21231,SWEETHEART CERAMIC TRINKET BOX,2011,8,A,212,256.15999999999997,13
21231,SWEETHEART CERAMIC TRINKET BOX,2011,9,A,95,122.38,9
21231,SWEETHEART CERAMIC TRINKET BOX,2011,10,A,31,42.379999999999995,4
21231,SWEETHEART CERAMIC TRINKET BOX,2011,11,A,74,94.92,7
21231,SWEETHEART CERAMIC TRINKET BOX,2011,12,A,63,82.38,9
21231,SWEETHEART CERAMIC TRINKET BOX,2011,13,A,101,127.46000000000001,11
21231,SWEETHEART CERAMIC TRINKET BOX,2011,14,A,44,57.42,7
21231,SWEETHEART CERAMIC TRINKET BOX,2011,15,A,124,155.0,8
21231,SWEETHEART CERAMIC TRINKET BOX,2011,16,A,92,124.68,9
21231,SWEETHEART CERAMIC TRINKET BOX,2011,17,A,182,200.14,5
21231,SWEETHEART CERAMIC TRINKET BOX,2011,18,A,249,288.72999999999996,14
21231,SWEETHEART CERAMIC TRINKET BOX,2011,19,A,134,158.66,8
21231,SWEETHEART CERAMIC TRINKET BOX,2011,20,A,139,174.96,12
21231,SWEETHEART CERAMIC TRINKET BOX,2011,21,A,53,67.46000000000001,6
21231,SWEETHEART CERAMIC TRINKET BOX,2011,22,A,48,64.84,7
21231,SWEETHEART CERAMIC TRINKET BOX,2011,23,A,76,109.52,9
21231,SWEETHEART CERAMIC TRINKET BOX,2011,24,A,98,135.44,5
21231,SWEETHEART CERAMIC TRINKET BOX,2011,25,A,27,50.69,7
21231,SWEETHEART CERAMIC TRINKET BOX,2011,26,A,86,95.02999999999999,5
21231,SWEETHEART CERAMIC TRINKET BOX,2011,27,A,27,33.75,3
21231,SWEETHEART CERAMIC TRINKET BOX,2011,28,A,69,89.88,11
21231,SWEETHEART CERAMIC TRINKET BOX,2011,29,A,38,49.92,6
21231,SWEETHEART CERAMIC TRINKET BOX,2011,30,A,36,49.84,5
21231,SWEETHEART CERAMIC TRINKET BOX,2011,31,A,75,96.17,8
21231,SWEETHEART CERAMIC TRINKET BOX,2011,32,A,225,246.26,8
21231,SWEETHEART CERAMIC TRINKET BOX,2011,33,A,28,35.0,3
21231,SWEETHEART CERAMIC TRINKET BOX,2011,34,A,32,40.0,5
21231,SWEETHEART CERAMIC TRINKET BOX,2011,35,A,45,62.3,8
21231,SWEETHEART CERAMIC TRINKET BOX,2011,36,A,61,76.25,7
21231,SWEETHEART CERAMIC TRINKET BOX,2011,37,A,161,191.2,12
21231,SWEETHEART CERAMIC TRINKET BOX,2011,38,A,214,261.91999999999996,18
21231,SWEETHEART CERAMIC TRINKET BOX,2011,39,A,33,44.879999999999995,6
21231,SWEETHEART CERAMIC TRINKET BOX,2011,40,A,95,118.38,6
21231,SWEETHEART CERAMIC TRINKET BOX,2011,41,A,137,183.35,14
21231,SWEETHEART CERAMIC TRINKET BOX,2011,42,A,182,212.23999999999998,7
21231,SWEETHEART CERAMIC TRINKET BOX,2011,43,A,153,187.25,15
21231,SWEETHEART CERAMIC TRINKET BOX,2011,44,A,155,193.38,10
21231,SWEETHEART CERAMIC TRINKET BOX,2011,45,A,103,140.85,17
21231,SWEETHEART CERAMIC TRINKET BOX,2011,46,A,98,145.49,12
21231,SWEETHEART CERAMIC TRINKET BOX,2011,47,A,239,306.84999999999997,20
21231,SWEETHEART CERAMIC TRINKET BOX,2011,48,A,190,249.23,16
21231,SWEETHEART CERAMIC TRINKET BOX,2011,49,A,123,172.74,9
21232,STRAWBERRY CERAMIC TRINKET BOX,2010,48,A,714,977.12,18
21232,STRAWBERRY CERAMIC TRINKET BOX,2010,49,A,413,646.78,28
21232,STRAWBERRY CERAMIC TRINKET BOX,2010,50,A,366,510.63,29
21232,STRAWBERRY CERAMIC TRINKET BOX,2010,51,A,47,62.53,5
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,1,A,140,163.83999999999997,13
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,2,A,40,60.08,6
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,3,A,160,191.16,11
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,4,A,158,192.26000000000002,12
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,5,A,286,388.63,24
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,6,A,113,231.32,12
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,7,A,146,232.15,14
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,8,A,439,547.35,18
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,9,A,306,353.97,17
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,10,A,316,483.5,23
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,11,A,146,184.92,11
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,12,A,347,395.13,17
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,13,A,272,331.51,22
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,14,A,200,222.64,8
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,15,A,178,240.86,19
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,16,A,139,206.42,13
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,17,A,214,271.12,15
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,18,A,262,335.36,19
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,19,A,136,246.62,15
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,20,A,329,412.96,23
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,21,A,126,216.20999999999998,14
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,22,A,114,139.39999999999998,8
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,23,A,195,269.56,16
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,24,A,86,207.18,7
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,25,A,189,256.09,15
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,26,A,104,214.57,11
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,27,A,89,129.54,14
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,28,A,158,197.64000000000001,17
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,29,A,177,214.69,14
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,30,A,95,122.38,10
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,31,A,141,163.92,13
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,32,A,119,185.17000000000002,9
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,33,A,112,148.16,10
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,34,A,149,231.13,11
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,35,A,74,135.17,10
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,36,A,287,398.26,18
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,37,A,217,315.69,19
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,38,A,207,305.27,22
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,39,A,214,328.78,18
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,40,A,139,240.55,14
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,41,A,490,559.9,19
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,42,A,259,316.58,16
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,43,A,111,128.7,5
21232,STRAWBERRY CERAMIC TRINKET POT,2011,43,A,26,39.76,7
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,44,A,36,45.0,2
21232,STRAWBERRY CERAMIC TRINKET POT,2011,44,A,201,271.45,17
21232,STRAWBERRY CERAMIC TRINKET POT,2011,45,A,151,256.51,19
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,46,A,504,534.24,1
21232,STRAWBERRY CERAMIC TRINKET POT,2011,46,A,265,367.18,21
21232,STRAWBERRY CERAMIC TRINKET POT,2011,47,A,225,365.95000000000005,20
21232,STRAWBERRY CERAMIC TRINKET BOX,2011,48,A,224,237.44,1
21232,STRAWBERRY CERAMIC TRINKET POT,2011,48,A,239,390.71,24
21232,STRAWBERRY CERAMIC TRINKET POT,2011,49,A,264,442.16,17
21238,RED RETROSPOT CUP,2010,48,A,28,28.7,7
21238,RED RETROSPOT CUP,2010,49,A,73,67.8,11
21238,RED RETROSPOT CUP,2010,50,A,42,37.32,6
21238,RED RETROSPOT CUP,2010,51,A,2,4.17,1
21238,RED RETROSPOT CUP,2011,1,A,242,180.74,7
21238,RED RETROSPOT CUP,2011,2,A,146,117.11,12
21238,RED RETROSPOT CUP,2011,3,A,14,16.58,4
21238,RED RETROSPOT CUP,2011,4,A,73,70.63,8
21238,RED RETROSPOT CUP,2011,5,A,24,20.92,5
21238,RED RETROSPOT CUP,2011,6,A,37,33.79,6
21238,RED RETROSPOT CUP,2011,7,A,123,95.19,6
21238,RED RETROSPOT CUP,2011,8,A,79,78.07,9
21238,RED RETROSPOT CUP,2011,9,A,142,113.14000000000001,9
21238,RED RETROSPOT CUP,2011,10,A,206,182.94,8
21238,RED RETROSPOT CUP,2011,11,A,74,73.82,7
21238,RED RETROSPOT CUP,2011,12,A,80,75.17999999999999,10
21238,RED RETROSPOT CUP,2011,13,A,49,43.21,9
21238,RED RETROSPOT CUP,2011,14,A,75,62.19,6
21238,RED RETROSPOT CUP,2011,15,A,112,96.75999999999999,9
21238,RED RETROSPOT CUP,2011,16,A,92,80.53999999999999,10
21238,RED RETROSPOT CUP,2011,17,A,51,44.129999999999995,5
21238,RED RETROSPOT CUP,2011,18,A,181,151.51,10
21238,RED RETROSPOT CUP,2011,19,A,116,100.94,14
21238,RED RETROSPOT CUP,2011,20,A,99,116.91,8
21238,RED RETROSPOT CUP,2011,21,A,31,27.91,6
21238,RED RETROSPOT CUP,2011,22,A,120,98.88,10
21238,RED RETROSPOT CUP,2011,23,A,102,95.28,12
21238,RED RETROSPOT CUP,2011,24,A,137,104.75,6
21238,RED RETROSPOT CUP,2011,25,A,21,20.189999999999998,5
21238,RED RETROSPOT CUP,2011,26,A,23,21.89,4
21238,RED RETROSPOT CUP,2011,27,A,127,117.31,13
21238,RED RETROSPOT CUP,2011,28,A,50,44.06,5
21238,RED RETROSPOT CUP,2011,29,A,181,142.15,13
21238,RED RETROSPOT CUP,2011,30,A,13,11.05,2
21238,RED RETROSPOT CUP,2011,31,A,64,59.08,9
21238,RED RETROSPOT CUP,2011,32,A,119,94.13000000000001,5
21238,RED RETROSPOT CUP,2011,33,A,131,98.87,6
21238,RED RETROSPOT CUP,2011,34,A,29,33.23,4
21238,RED RETROSPOT CUP,2011,35,A,48,54.839999999999996,9
21238,RED RETROSPOT CUP,2011,36,A,24,23.52,4
21238,RED RETROSPOT CUP,2011,37,A,19,20.049999999999997,5
21238,RED RETROSPOT CUP,2011,38,A,22,28.839999999999996,7
21238,RED RETROSPOT CUP,2011,39,A,50,44.06,4
21238,RED RETROSPOT CUP,2011,40,A,31,31.81,5
21238,RED RETROSPOT CUP,2011,41,A,15,13.53,4
21238,RED RETROSPOT CUP,2011,42,A,63,58.23,9
21238,RED RETROSPOT CUP,2011,43,A,27,23.73,4
21238,RED RETROSPOT CUP,2011,44,A,112,85.84,6
21238,RED RETROSPOT CUP,2011,45,A,43,41.23,10
21238,RED RETROSPOT CUP,2011,46,A,77,70.13,8
21238,RED RETROSPOT CUP,2011,47,A,54,52.14,9
21238,RED RETROSPOT CUP,2011,48,A,44,40.519999999999996,11
21238,RED RETROSPOT CUP,2011,49,A,32,38.9,5
21239,PINK  POLKADOT CUP,2010,48,B,43,43.19,6
21239,PINK  POLKADOT CUP,2010,49,B,39,35.62,8
21239,PINK  POLKADOT CUP,2010,50,B,24,22.06,5
21239,PINK  POLKADOT CUP,2010,51,B,5,10.0,2
21239,PINK  POLKADOT CUP,2011,1,B,125,93.77,4
21239,PINK  POLKADOT CUP,2011,2,B,130,108.94,7
21239,PINK  POLKADOT CUP,2011,3,B,102,78.9,5
21239,PINK  POLKADOT CUP,2011,4,B,33,31.95,7
21239,PINK  POLKADOT CUP,2011,5,B,122,95.12,4
21239,PINK  POLKADOT CUP,2011,6,B,55,50.65,7
21239,PINK  POLKADOT CUP,2011,7,B,137,103.97,6
21239,PINK  POLKADOT CUP,2011,8,B,128,102.56,6
21239,PINK  POLKADOT CUP,2011,9,B,138,104.82,6
21239,PINK  POLKADOT CUP,2011,10,B,91,83.59,8
21239,PINK  POLKADOT CUP,2011,11,B,27,26.85,4
21239,PINK  POLKADOT CUP,2011,12,B,39,41.03,7
21239,PINK  POLKADOT CUP,2011,13,B,20,25.580000000000002,5
21239,PINK  POLKADOT CUP,2011,14,B,15,16.65,3
21239,PINK  POLKADOT CUP,2011,15,B,97,87.91,6
